rally_id,video,prev_frame,curr_frame,prev_action,curr_action,prev_pid,curr_pid,prev_team,curr_team,walker_would_flip,event_type
672858b4-4684-4b1c-ae48-f98a03a403a2,kuku,1020,1092,dig,set,1,2,A,A,False,non_crossing
672858b4-4684-4b1c-ae48-f98a03a403a2,kuku,1092,1192,set,attack,2,1,A,A,False,non_crossing
672858b4-4684-4b1c-ae48-f98a03a403a2,kuku,1244,1344,dig,set,4,3,B,B,False,non_crossing
672858b4-4684-4b1c-ae48-f98a03a403a2,kuku,1344,1428,set,attack,3,4,B,B,False,non_crossing
73501ab3-9e6f-4347-ad94-b487efacb5e1,kuku,257,345,receive,set,2,1,B,B,False,non_crossing
73501ab3-9e6f-4347-ad94-b487efacb5e1,kuku,345,433,set,attack,1,2,B,B,False,non_crossing
73501ab3-9e6f-4347-ad94-b487efacb5e1,kuku,433,499,attack,dig,2,1,B,B,True,non_crossing
73501ab3-9e6f-4347-ad94-b487efacb5e1,kuku,599,690,set,attack,3,4,A,A,False,non_crossing
861054de-846e-4977-9084-5400863b8e9c,kuku,280,388,receive,set,4,3,B,B,False,non_crossing
861054de-846e-4977-9084-5400863b8e9c,kuku,388,487,set,attack,3,4,B,B,False,non_crossing
861054de-846e-4977-9084-5400863b8e9c,kuku,543,652,dig,set,2,1,A,A,False,non_crossing
861054de-846e-4977-9084-5400863b8e9c,kuku,652,742,set,attack,1,2,A,A,False,non_crossing
861054de-846e-4977-9084-5400863b8e9c,kuku,782,875,dig,set,4,3,B,B,False,non_crossing
861054de-846e-4977-9084-5400863b8e9c,kuku,875,988,set,attack,3,4,B,B,False,non_crossing
861054de-846e-4977-9084-5400863b8e9c,kuku,1060,1141,dig,set,2,1,A,A,False,non_crossing
861054de-846e-4977-9084-5400863b8e9c,kuku,1141,1233,set,attack,1,2,A,A,False,non_crossing
92a739e0-1f77-45ec-923b-f3149ed8f4b1,kuku,273,383,receive,set,2,1,B,B,False,non_crossing
92a739e0-1f77-45ec-923b-f3149ed8f4b1,kuku,383,472,set,attack,1,2,B,B,False,non_crossing
92a739e0-1f77-45ec-923b-f3149ed8f4b1,kuku,566,654,receive,set,3,4,A,A,False,non_crossing
92a739e0-1f77-45ec-923b-f3149ed8f4b1,kuku,654,735,set,attack,4,3,A,A,False,non_crossing
93e80b60-efd9-4836-825d-8f9b5b8556f9,kuku,269,337,receive,set,1,2,A,A,False,non_crossing
93e80b60-efd9-4836-825d-8f9b5b8556f9,kuku,337,437,set,attack,2,1,A,A,False,non_crossing
9688005f-1ed4-409a-aa4f-1b7aa7086df9,kuku,289,382,receive,set,2,1,A,A,False,non_crossing
9688005f-1ed4-409a-aa4f-1b7aa7086df9,kuku,382,479,set,attack,1,2,A,A,False,non_crossing
9e515aaf-66fc-4893-a434-73d58dc1edc7,kuku,243,355,receive,set,4,3,B,B,False,non_crossing
9e515aaf-66fc-4893-a434-73d58dc1edc7,kuku,355,465,set,attack,3,4,B,B,False,non_crossing
a8d47c4b-d134-4d0c-b82a-503a9de40d4c,kuku,280,391,receive,set,4,4,A,A,False,non_crossing
a8d47c4b-d134-4d0c-b82a-503a9de40d4c,kuku,391,483,set,attack,4,4,A,A,False,non_crossing
da0c1dda-961d-4d1f-a2e0-c769b8970ace,kuku,276,380,receive,set,4,3,A,A,False,non_crossing
da0c1dda-961d-4d1f-a2e0-c769b8970ace,kuku,380,466,set,attack,3,4,A,A,False,non_crossing
da0c1dda-961d-4d1f-a2e0-c769b8970ace,kuku,503,566,dig,attack,1,2,B,B,False,non_crossing
e8dbd314-6ac1-423d-8c25-bd42cfcd2256,kuku,264,357,receive,set,2,1,A,A,False,non_crossing
e8dbd314-6ac1-423d-8c25-bd42cfcd2256,kuku,357,455,set,attack,1,2,A,A,False,non_crossing
e8dbd314-6ac1-423d-8c25-bd42cfcd2256,kuku,522,623,dig,set,3,4,B,B,False,non_crossing
e8dbd314-6ac1-423d-8c25-bd42cfcd2256,kuku,623,722,set,attack,4,3,B,B,False,non_crossing
060e5898-f03a-44c0-a67c-038a7e5df625,lulu,340,439,receive,set,2,1,B,B,False,non_crossing
060e5898-f03a-44c0-a67c-038a7e5df625,lulu,439,537,set,attack,1,2,B,B,False,non_crossing
14d9a87b-cddc-4ce9-be03-1f7b120cad7f,lulu,262,375,receive,set,4,3,A,A,False,non_crossing
14d9a87b-cddc-4ce9-be03-1f7b120cad7f,lulu,375,485,set,attack,3,4,A,A,False,non_crossing
55565c2b-49b2-4817-b046-7bef02569b0e,lulu,250,353,receive,set,1,2,A,A,False,non_crossing
55565c2b-49b2-4817-b046-7bef02569b0e,lulu,353,442,set,attack,2,1,A,A,False,non_crossing
69df24f0-15e1-47e6-9d70-eed6d22accc0,lulu,288,382,receive,set,1,2,B,B,False,non_crossing
69df24f0-15e1-47e6-9d70-eed6d22accc0,lulu,382,472,set,attack,2,1,B,B,False,non_crossing
71c642dc-44be-4d64-955d-8ce6d4aa4fdd,lulu,285,357,receive,set,4,3,B,B,False,non_crossing
71c642dc-44be-4d64-955d-8ce6d4aa4fdd,lulu,357,456,set,attack,3,4,B,B,False,non_crossing
71c642dc-44be-4d64-955d-8ce6d4aa4fdd,lulu,486,559,dig,attack,1,2,A,A,False,non_crossing
71c642dc-44be-4d64-955d-8ce6d4aa4fdd,lulu,641,746,dig,set,3,4,B,B,False,non_crossing
71c642dc-44be-4d64-955d-8ce6d4aa4fdd,lulu,746,854,set,attack,4,3,B,B,False,non_crossing
71c642dc-44be-4d64-955d-8ce6d4aa4fdd,lulu,889,986,dig,attack,2,1,A,A,False,non_crossing
8da4f0dc-b9ab-47a4-a069-a636c0d09827,lulu,226,302,receive,attack,4,3,A,A,False,non_crossing
27964520-c013-4907-a705-5c369b11c153,mame,128,171,receive,set,1,2,A,A,False,non_crossing
27964520-c013-4907-a705-5c369b11c153,mame,171,222,set,attack,2,1,A,A,False,non_crossing
52b0ca76-f0fa-47b3-aa37-4b4e930cc719,mame,163,213,receive,set,4,3,B,B,False,non_crossing
52b0ca76-f0fa-47b3-aa37-4b4e930cc719,mame,213,257,set,attack,3,4,B,B,False,non_crossing
5cc5127f-2c64-465d-a289-ba5960e6125d,mame,151,184,receive,set,4,3,B,B,False,non_crossing
5cc5127f-2c64-465d-a289-ba5960e6125d,mame,184,218,set,attack,3,4,B,B,False,non_crossing
9c70e73a-a330-4324-8bda-51f73f1db3c6,mame,152,202,receive,set,2,1,A,A,False,non_crossing
9c70e73a-a330-4324-8bda-51f73f1db3c6,mame,202,246,set,attack,1,2,A,A,False,non_crossing
11723e2b-eeb4-4d71-ac6e-1657e6b6dafc,meme,133,175,receive,set,2,1,B,B,False,non_crossing
11723e2b-eeb4-4d71-ac6e-1657e6b6dafc,meme,175,220,set,attack,1,2,B,B,False,non_crossing
11723e2b-eeb4-4d71-ac6e-1657e6b6dafc,meme,250,297,dig,set,4,3,A,A,False,non_crossing
11723e2b-eeb4-4d71-ac6e-1657e6b6dafc,meme,297,352,set,attack,3,4,A,A,False,non_crossing
49582c29-f09c-4b39-8435-bd19451812c8,meme,76,134,receive,set,4,3,A,A,False,non_crossing
49582c29-f09c-4b39-8435-bd19451812c8,meme,134,191,set,attack,3,4,A,A,False,non_crossing
49582c29-f09c-4b39-8435-bd19451812c8,meme,222,263,dig,attack,2,1,B,B,False,non_crossing
65c54107-6c0f-4888-9600-6ec06939c8b5,meme,120,162,receive,attack,2,1,B,B,False,non_crossing
6bc59398-2b2b-4edf-9330-c9a46404a6cd,meme,123,158,receive,set,3,4,B,B,False,non_crossing
6bc59398-2b2b-4edf-9330-c9a46404a6cd,meme,158,215,set,attack,4,3,B,B,False,non_crossing
d6dfef25-69a3-4330-9212-6fd574343694,meme,89,136,receive,set,1,2,A,A,False,non_crossing
d6dfef25-69a3-4330-9212-6fd574343694,meme,136,175,set,attack,2,1,A,A,False,non_crossing
e5327806-ad8e-407f-af27-e7b10b3db5dc,meme,91,138,receive,set,1,2,B,B,False,non_crossing
e5327806-ad8e-407f-af27-e7b10b3db5dc,meme,138,186,set,attack,2,1,B,B,False,non_crossing
ea02a014-d11d-4460-b550-43937595d095,meme,109,161,receive,attack,3,4,A,A,False,non_crossing
1de2b211-915d-4920-9c37-000443709dcc,mimi,97,144,receive,set,3,4,A,A,False,non_crossing
1de2b211-915d-4920-9c37-000443709dcc,mimi,144,186,set,attack,4,3,A,A,False,non_crossing
b5d6f2e9-5d29-44ce-82c5-47e8d81eba8f,mimi,71,113,receive,set,1,2,A,A,False,non_crossing
b5d6f2e9-5d29-44ce-82c5-47e8d81eba8f,mimi,113,162,set,attack,2,1,A,A,False,non_crossing
bbb22a1a-0079-4172-9605-2cd34d2999b3,mimi,112,162,receive,set,4,3,A,A,False,non_crossing
bbb22a1a-0079-4172-9605-2cd34d2999b3,mimi,162,202,set,attack,3,4,A,A,False,non_crossing
bbb22a1a-0079-4172-9605-2cd34d2999b3,mimi,233,278,dig,set,2,1,B,B,False,non_crossing
bbb22a1a-0079-4172-9605-2cd34d2999b3,mimi,278,318,set,attack,1,2,B,B,False,non_crossing
c3b31af2-41ba-49f3-9f18-917a4fd9d924,mimi,78,123,receive,set,2,1,A,A,False,non_crossing
c3b31af2-41ba-49f3-9f18-917a4fd9d924,mimi,123,160,set,attack,1,2,A,A,False,non_crossing
f3695225-5958-4c74-bdc9-d1ab5d1a3876,mimi,116,160,receive,set,1,2,B,B,False,non_crossing
f3695225-5958-4c74-bdc9-d1ab5d1a3876,mimi,160,208,set,attack,2,1,B,B,False,non_crossing
5447e090-a258-4773-bdf2-1f3387fa698c,moma,86,134,receive,set,3,4,B,B,False,non_crossing
5447e090-a258-4773-bdf2-1f3387fa698c,moma,134,171,set,attack,4,3,B,B,False,non_crossing
753a4ec7-011e-4e3f-bf75-a5fefca02349,moma,101,157,receive,set,3,4,A,A,False,non_crossing
753a4ec7-011e-4e3f-bf75-a5fefca02349,moma,157,197,set,attack,4,3,A,A,False,non_crossing
753a4ec7-011e-4e3f-bf75-a5fefca02349,moma,234,267,dig,set,3,4,A,A,False,non_crossing
9bb60892-403c-449d-b088-d2284c87e7fd,moma,123,158,receive,set,1,2,B,B,False,non_crossing
9bb60892-403c-449d-b088-d2284c87e7fd,moma,158,204,set,attack,2,1,B,B,False,non_crossing
e1929103-e952-4589-a317-b9ff1c526b0e,moma,104,155,receive,set,1,2,A,A,False,non_crossing
e1929103-e952-4589-a317-b9ff1c526b0e,moma,155,198,set,attack,2,1,A,A,False,non_crossing
fb8fd612-ce32-444d-8c58-82774c79cae7,moma,91,145,receive,set,2,1,A,A,False,non_crossing
fb8fd612-ce32-444d-8c58-82774c79cae7,moma,145,194,set,attack,1,2,A,A,False,non_crossing
fb8fd612-ce32-444d-8c58-82774c79cae7,moma,224,270,dig,set,3,4,B,B,False,non_crossing
fb8fd612-ce32-444d-8c58-82774c79cae7,moma,270,309,set,attack,4,3,B,B,False,non_crossing
fb8fd612-ce32-444d-8c58-82774c79cae7,moma,329,369,dig,set,2,1,A,A,False,non_crossing
fb8fd612-ce32-444d-8c58-82774c79cae7,moma,369,413,set,attack,1,2,A,A,False,non_crossing
4c993a75-1bca-4589-b15d-8f6126401123,mumu,97,148,receive,set,1,2,A,A,False,non_crossing
4c993a75-1bca-4589-b15d-8f6126401123,mumu,148,196,set,attack,2,1,A,A,False,non_crossing
6397a7d9-1038-4e87-b867-d6ed534dcc96,mumu,93,154,receive,set,3,4,B,B,False,non_crossing
6397a7d9-1038-4e87-b867-d6ed534dcc96,mumu,154,191,set,attack,4,3,B,B,False,non_crossing
6397a7d9-1038-4e87-b867-d6ed534dcc96,mumu,219,270,dig,set,1,2,A,A,False,non_crossing
6397a7d9-1038-4e87-b867-d6ed534dcc96,mumu,270,322,set,attack,2,1,A,A,False,non_crossing
9c1c438b-d4e5-4922-a72f-36cca221ee12,mumu,89,136,receive,set,2,1,A,A,False,non_crossing
9c1c438b-d4e5-4922-a72f-36cca221ee12,mumu,136,186,set,attack,1,2,A,A,False,non_crossing
b96331f2-1625-4c9c-bd3e-ac798af9b4d7,mumu,110,153,receive,set,2,1,A,A,False,non_crossing
b96331f2-1625-4c9c-bd3e-ac798af9b4d7,mumu,153,203,set,attack,1,2,A,A,False,non_crossing
e7020bac-508c-4972-89dd-deb72d5ac955,mumu,90,140,receive,set,4,3,B,B,False,non_crossing
e7020bac-508c-4972-89dd-deb72d5ac955,mumu,140,185,set,attack,3,4,B,B,False,non_crossing
f373c7c1-0577-4ae9-9e3d-eb787fcd7590,mumu,104,151,receive,set,1,2,A,A,False,non_crossing
f373c7c1-0577-4ae9-9e3d-eb787fcd7590,mumu,151,195,set,attack,2,1,A,A,False,non_crossing
f373c7c1-0577-4ae9-9e3d-eb787fcd7590,mumu,223,272,dig,set,3,4,B,B,False,non_crossing
f373c7c1-0577-4ae9-9e3d-eb787fcd7590,mumu,272,321,set,attack,4,3,B,B,False,non_crossing
047c5e5f-6c57-4b02-a5ae-7700dd72910f,papa,92,142,receive,set,3,4,B,B,False,non_crossing
047c5e5f-6c57-4b02-a5ae-7700dd72910f,papa,142,188,set,attack,4,3,B,B,False,non_crossing
047c5e5f-6c57-4b02-a5ae-7700dd72910f,papa,208,270,dig,set,2,1,A,A,False,non_crossing
047c5e5f-6c57-4b02-a5ae-7700dd72910f,papa,344,395,dig,set,2,1,A,A,False,non_crossing
047c5e5f-6c57-4b02-a5ae-7700dd72910f,papa,395,448,set,attack,1,2,A,A,False,non_crossing
047c5e5f-6c57-4b02-a5ae-7700dd72910f,papa,489,508,dig,attack,2,1,A,A,False,non_crossing
1eac2bd6-ae07-486a-9bbe-f3a8274c377a,papa,92,127,receive,attack,1,2,B,B,False,non_crossing
36130cbc-0f98-451d-b9ec-409db93ebeb5,papa,72,105,receive,attack,4,3,B,B,False,non_crossing
36130cbc-0f98-451d-b9ec-409db93ebeb5,papa,129,185,dig,attack,1,2,A,A,False,non_crossing
89c53e08-09b8-49f8-9991-97d97b3616d0,papa,119,158,receive,set,2,1,A,A,False,non_crossing
89c53e08-09b8-49f8-9991-97d97b3616d0,papa,158,205,set,attack,1,2,A,A,False,non_crossing
e46a9741-14a5-4aa3-b4cd-d8cdc3552752,papa,113,153,receive,set,4,3,A,A,False,non_crossing
e46a9741-14a5-4aa3-b4cd-d8cdc3552752,papa,153,203,set,attack,3,4,A,A,False,non_crossing
e46a9741-14a5-4aa3-b4cd-d8cdc3552752,papa,225,270,dig,attack,1,2,B,B,False,non_crossing
e46a9741-14a5-4aa3-b4cd-d8cdc3552752,papa,315,368,dig,set,3,4,A,A,False,non_crossing
e46a9741-14a5-4aa3-b4cd-d8cdc3552752,papa,368,414,set,attack,4,3,A,A,False,non_crossing
e46a9741-14a5-4aa3-b4cd-d8cdc3552752,papa,552,598,dig,set,4,3,A,A,False,non_crossing
e46a9741-14a5-4aa3-b4cd-d8cdc3552752,papa,598,649,set,attack,3,4,A,A,False,non_crossing
25edb83f-8823-4b7f-bb78-4159dd8d5931,pepe,126,180,receive,set,2,1,A,A,False,non_crossing
25edb83f-8823-4b7f-bb78-4159dd8d5931,pepe,180,229,set,attack,1,2,A,A,False,non_crossing
25edb83f-8823-4b7f-bb78-4159dd8d5931,pepe,260,273,dig,attack,3,4,B,B,False,non_crossing
25edb83f-8823-4b7f-bb78-4159dd8d5931,pepe,310,354,dig,set,1,2,A,A,False,non_crossing
25edb83f-8823-4b7f-bb78-4159dd8d5931,pepe,354,399,set,attack,2,1,A,A,False,non_crossing
4ea1bfa2-8ecb-4e63-9128-ac8ff9edf0c6,pepe,121,150,serve,receive,3,4,A,A,True,non_crossing
4ea1bfa2-8ecb-4e63-9128-ac8ff9edf0c6,pepe,150,199,receive,set,4,3,A,A,False,non_crossing
4ea1bfa2-8ecb-4e63-9128-ac8ff9edf0c6,pepe,199,251,set,attack,3,4,A,A,False,non_crossing
6391fb0e-b734-47c4-a49e-0de91ca7e259,pepe,145,191,receive,set,4,3,B,B,False,non_crossing
6391fb0e-b734-47c4-a49e-0de91ca7e259,pepe,191,240,set,attack,3,4,B,B,False,non_crossing
6ed4d6fc-0246-45f8-a054-d1416558586b,pepe,158,208,receive,set,4,3,B,B,False,non_crossing
6ed4d6fc-0246-45f8-a054-d1416558586b,pepe,208,254,set,attack,3,4,B,B,False,non_crossing
6ed4d6fc-0246-45f8-a054-d1416558586b,pepe,286,299,dig,attack,2,1,A,A,False,non_crossing
6ed4d6fc-0246-45f8-a054-d1416558586b,pepe,345,383,dig,attack,4,3,B,B,False,non_crossing
a43fb033-44fc-42bf-98d2-af34d5d6a9bb,pepe,157,205,receive,set,1,2,B,B,False,non_crossing
a43fb033-44fc-42bf-98d2-af34d5d6a9bb,pepe,205,251,set,attack,2,1,B,B,False,non_crossing
a738f65f-5855-473c-bf9b-c3659e71b480,pepe,134,178,receive,set,1,2,B,B,False,non_crossing
a738f65f-5855-473c-bf9b-c3659e71b480,pepe,178,223,set,attack,2,1,B,B,False,non_crossing
e2db8571-7b8f-4dc8-9e60-29ae41cc45d7,pepe,134,182,receive,set,3,4,A,A,False,non_crossing
e2db8571-7b8f-4dc8-9e60-29ae41cc45d7,pepe,182,228,set,attack,4,3,A,A,False,non_crossing
e2db8571-7b8f-4dc8-9e60-29ae41cc45d7,pepe,237,299,dig,set,2,1,B,B,False,non_crossing
e2db8571-7b8f-4dc8-9e60-29ae41cc45d7,pepe,299,348,set,attack,1,2,B,B,False,non_crossing
e2db8571-7b8f-4dc8-9e60-29ae41cc45d7,pepe,357,401,dig,attack,4,3,A,A,False,non_crossing
076cb0fe-a16e-4a6a-a161-1e67fda85fb3,pipi,89,141,receive,set,1,2,B,B,False,non_crossing
076cb0fe-a16e-4a6a-a161-1e67fda85fb3,pipi,141,192,set,attack,2,1,B,B,False,non_crossing
076cb0fe-a16e-4a6a-a161-1e67fda85fb3,pipi,218,255,dig,set,3,4,A,A,False,non_crossing
076cb0fe-a16e-4a6a-a161-1e67fda85fb3,pipi,255,305,set,attack,4,3,A,A,False,non_crossing
75295533-5894-47c5-b320-35f7aeab73b0,pipi,101,135,receive,set,3,4,B,B,False,non_crossing
75295533-5894-47c5-b320-35f7aeab73b0,pipi,135,183,set,attack,4,3,B,B,False,non_crossing
8500f776-7202-4376-b636-8b00f14c4118,pipi,158,205,dig,set,1,2,A,A,False,non_crossing
8500f776-7202-4376-b636-8b00f14c4118,pipi,205,253,set,attack,2,1,A,A,False,non_crossing
8500f776-7202-4376-b636-8b00f14c4118,pipi,268,314,dig,attack,4,3,B,B,False,non_crossing
8500f776-7202-4376-b636-8b00f14c4118,pipi,369,411,dig,attack,1,2,A,A,False,non_crossing
8500f776-7202-4376-b636-8b00f14c4118,pipi,441,489,dig,set,4,3,B,B,False,non_crossing
8500f776-7202-4376-b636-8b00f14c4118,pipi,489,541,set,attack,3,4,B,B,False,non_crossing
89bd8f53-cf7e-46fe-85cc-5b3e704b79cd,pipi,101,155,receive,set,1,2,A,A,False,non_crossing
89bd8f53-cf7e-46fe-85cc-5b3e704b79cd,pipi,155,207,set,attack,2,1,A,A,False,non_crossing
89bd8f53-cf7e-46fe-85cc-5b3e704b79cd,pipi,226,271,dig,set,4,3,B,B,False,non_crossing
89bd8f53-cf7e-46fe-85cc-5b3e704b79cd,pipi,271,317,set,attack,3,4,B,B,False,non_crossing
89bd8f53-cf7e-46fe-85cc-5b3e704b79cd,pipi,342,373,dig,attack,2,1,A,A,False,non_crossing
15a57d49-041b-400e-aa97-9f9c320950a1,popo,86,125,receive,set,3,4,A,A,False,non_crossing
59f2a9a0-ef26-4fc4-a4a7-06d010145063,popo,111,159,receive,set,3,4,B,B,False,non_crossing
59f2a9a0-ef26-4fc4-a4a7-06d010145063,popo,159,210,set,attack,4,3,B,B,False,non_crossing
59f2a9a0-ef26-4fc4-a4a7-06d010145063,popo,231,280,dig,set,1,2,A,A,False,non_crossing
59f2a9a0-ef26-4fc4-a4a7-06d010145063,popo,280,325,set,attack,2,1,A,A,False,non_crossing
7501a7b7-2221-480c-9b26-5daf7eee38d1,popo,120,163,receive,set,4,3,A,A,False,non_crossing
7501a7b7-2221-480c-9b26-5daf7eee38d1,popo,163,209,set,attack,3,4,A,A,False,non_crossing
95c3db02-f16d-4177-b5ab-3f3e265c0bbc,popo,61,108,receive,set,2,1,A,A,False,non_crossing
95c3db02-f16d-4177-b5ab-3f3e265c0bbc,popo,108,161,set,attack,1,2,A,A,False,non_crossing
95c3db02-f16d-4177-b5ab-3f3e265c0bbc,popo,227,273,set,attack,3,4,B,B,False,non_crossing
c1052008-76ee-4164-a8fe-95535f305042,popo,89,144,receive,set,1,2,A,A,False,non_crossing
c1052008-76ee-4164-a8fe-95535f305042,popo,144,190,set,attack,2,1,A,A,False,non_crossing
c1052008-76ee-4164-a8fe-95535f305042,popo,214,276,dig,attack,1,2,A,A,False,non_crossing
c1a37b5e-aa8b-4da2-b338-db11a92020f0,popo,44,76,receive,set,4,3,B,B,False,non_crossing
c1a37b5e-aa8b-4da2-b338-db11a92020f0,popo,76,130,set,attack,3,4,B,B,False,non_crossing
c1a37b5e-aa8b-4da2-b338-db11a92020f0,popo,147,200,dig,attack,2,1,A,A,False,non_crossing
512f9467-8bd9-465f-b737-a3b404763d7a,pupu,81,123,receive,set,3,4,B,B,False,non_crossing
512f9467-8bd9-465f-b737-a3b404763d7a,pupu,123,169,set,attack,4,3,B,B,False,non_crossing
cc50cf7e-b51f-4cc2-ab39-f08c4d2b21f8,pupu,83,128,receive,set,2,1,A,A,False,non_crossing
cc50cf7e-b51f-4cc2-ab39-f08c4d2b21f8,pupu,128,180,set,attack,1,2,A,A,False,non_crossing
cc50cf7e-b51f-4cc2-ab39-f08c4d2b21f8,pupu,205,250,dig,set,3,4,B,B,False,non_crossing
cc50cf7e-b51f-4cc2-ab39-f08c4d2b21f8,pupu,250,291,set,attack,4,3,B,B,False,non_crossing
db3a3503-e7d0-4587-a65f-ac3f6cba4d72,pupu,118,170,receive,set,1,2,A,A,False,non_crossing
db3a3503-e7d0-4587-a65f-ac3f6cba4d72,pupu,170,226,set,attack,2,1,A,A,False,non_crossing
e11fa028-69f0-4ad0-8540-c73396cdf51c,pupu,51,83,serve,receive,1,2,A,A,True,non_crossing
e11fa028-69f0-4ad0-8540-c73396cdf51c,pupu,125,169,set,attack,4,3,B,B,False,non_crossing
e11fa028-69f0-4ad0-8540-c73396cdf51c,pupu,176,203,block,set,2,2,A,A,False,non_crossing
e11fa028-69f0-4ad0-8540-c73396cdf51c,pupu,203,259,set,attack,2,1,A,A,False,non_crossing
e11fa028-69f0-4ad0-8540-c73396cdf51c,pupu,292,339,dig,set,3,4,B,B,False,non_crossing
e11fa028-69f0-4ad0-8540-c73396cdf51c,pupu,339,382,set,attack,4,3,B,B,False,non_crossing
e11fa028-69f0-4ad0-8540-c73396cdf51c,pupu,403,432,dig,attack,4,3,B,B,False,non_crossing
e11fa028-69f0-4ad0-8540-c73396cdf51c,pupu,453,485,dig,set,1,2,A,A,False,non_crossing
e11fa028-69f0-4ad0-8540-c73396cdf51c,pupu,485,534,set,attack,2,1,A,A,False,non_crossing
e11fa028-69f0-4ad0-8540-c73396cdf51c,pupu,557,593,dig,attack,3,4,B,B,False,non_crossing
f644387b-ebf0-43be-8cd1-30e895c5e00f,pupu,94,135,receive,attack,2,1,A,A,False,non_crossing
12b8ff15-4079-4dfd-ba52-419313b6d5d4,titi,55,99,receive,set,4,3,B,B,False,non_crossing
12b8ff15-4079-4dfd-ba52-419313b6d5d4,titi,99,152,set,attack,3,4,B,B,False,non_crossing
1e38daab-c435-4298-8788-cafb19c18171,titi,83,135,receive,set,1,2,B,B,False,non_crossing
1e38daab-c435-4298-8788-cafb19c18171,titi,135,182,set,attack,2,1,B,B,False,non_crossing
1e38daab-c435-4298-8788-cafb19c18171,titi,278,319,dig,set,1,2,B,B,False,non_crossing
1e38daab-c435-4298-8788-cafb19c18171,titi,319,378,set,attack,2,1,B,B,False,non_crossing
1e38daab-c435-4298-8788-cafb19c18171,titi,414,440,dig,attack,4,3,A,A,False,non_crossing
1e38daab-c435-4298-8788-cafb19c18171,titi,473,515,dig,set,1,2,B,B,False,non_crossing
1e38daab-c435-4298-8788-cafb19c18171,titi,515,563,set,attack,2,1,B,B,False,non_crossing
21029e9f-cbbc-4def-9343-f55c172bb2e6,titi,95,137,receive,set,3,4,B,B,False,non_crossing
21029e9f-cbbc-4def-9343-f55c172bb2e6,titi,137,189,set,attack,4,3,B,B,False,non_crossing
375405ff-5b9b-482b-abf9-bba0c882e5b7,titi,88,135,receive,attack,1,2,A,A,False,non_crossing
414cff1b-3222-413c-a4c7-c17fd619caa5,titi,77,115,receive,set,1,2,B,B,False,non_crossing
414cff1b-3222-413c-a4c7-c17fd619caa5,titi,115,173,set,attack,2,1,B,B,False,non_crossing
414cff1b-3222-413c-a4c7-c17fd619caa5,titi,206,257,dig,set,4,3,A,A,False,non_crossing
414cff1b-3222-413c-a4c7-c17fd619caa5,titi,257,305,set,attack,3,4,A,A,False,non_crossing
414cff1b-3222-413c-a4c7-c17fd619caa5,titi,324,370,dig,attack,1,2,B,B,False,non_crossing
42757e1a-5c43-4118-9dae-525f78d9f855,titi,88,133,receive,set,3,4,B,B,False,non_crossing
42757e1a-5c43-4118-9dae-525f78d9f855,titi,133,179,set,attack,4,3,B,B,False,non_crossing
42757e1a-5c43-4118-9dae-525f78d9f855,titi,221,278,dig,set,2,1,A,A,False,non_crossing
42757e1a-5c43-4118-9dae-525f78d9f855,titi,278,327,set,attack,1,2,A,A,False,non_crossing
43b849ec-214d-440b-8307-1938f98cafd1,titi,76,121,receive,set,3,4,A,A,False,non_crossing
43b849ec-214d-440b-8307-1938f98cafd1,titi,121,172,set,attack,4,3,A,A,False,non_crossing
43b849ec-214d-440b-8307-1938f98cafd1,titi,249,293,dig,set,3,4,A,A,False,non_crossing
43b849ec-214d-440b-8307-1938f98cafd1,titi,293,345,set,attack,4,3,A,A,False,non_crossing
43b849ec-214d-440b-8307-1938f98cafd1,titi,368,409,dig,set,1,2,B,B,False,non_crossing
43b849ec-214d-440b-8307-1938f98cafd1,titi,409,437,set,attack,2,1,B,B,False,non_crossing
4ad457f6-6cbc-49c7-ab9b-5d2c3edb8ab2,titi,112,165,receive,set,3,4,B,B,False,non_crossing
4ad457f6-6cbc-49c7-ab9b-5d2c3edb8ab2,titi,165,226,set,attack,4,3,B,B,False,non_crossing
4ad457f6-6cbc-49c7-ab9b-5d2c3edb8ab2,titi,257,314,dig,set,2,1,A,A,False,non_crossing
4ad457f6-6cbc-49c7-ab9b-5d2c3edb8ab2,titi,314,360,set,attack,1,2,A,A,False,non_crossing
a0881d82-bd3e-4664-bd11-4e672ca29aa6,titi,78,130,receive,set,2,1,B,B,False,non_crossing
a0881d82-bd3e-4664-bd11-4e672ca29aa6,titi,130,176,set,attack,1,2,B,B,False,non_crossing
a0881d82-bd3e-4664-bd11-4e672ca29aa6,titi,229,278,dig,set,1,2,B,B,False,non_crossing
a0881d82-bd3e-4664-bd11-4e672ca29aa6,titi,278,324,set,attack,2,1,B,B,False,non_crossing
caa96651-13d0-4240-908f-3f367dd32653,titi,89,128,receive,set,1,2,A,A,False,non_crossing
caa96651-13d0-4240-908f-3f367dd32653,titi,128,176,set,attack,2,1,A,A,False,non_crossing
ce7b8505-9da6-430f-b8bd-85180bdb1c27,titi,76,127,receive,attack,3,4,B,B,False,non_crossing
ce7b8505-9da6-430f-b8bd-85180bdb1c27,titi,170,217,dig,set,1,2,A,A,False,non_crossing
ce7b8505-9da6-430f-b8bd-85180bdb1c27,titi,217,267,set,attack,2,1,A,A,False,non_crossing
1d316b85-b7d9-44fe-a570-10cf8a40bf4f,toto,109,163,receive,set,2,1,A,A,False,non_crossing
